,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
13593,PRESERVED_SPECIMEN,Psychotria monteverdensis,1929156,GBIF,Dryer 1531,Manuel Vargas,,10.266667,-84.85,En bosque maduro en cumbre de fila al oeste de Reserva,1977.0,1,1,1,,WGS84,2020,Valerie J. Dryer
14673,PRESERVED_SPECIMEN,Psychotria monteverdensis,1416009,GBIF,Burger 9636,Manuel Vargas,,10.3,-84.783333,Costa Rica/Panama  [note:  others collected same time frame were all in/near Monteverde],1975.0,1,1,1,,WGS84,2020,William C. Burger
15051,PRESERVED_SPECIMEN,Psychotria monteverdensis,1261080,GBIF,Gamboa Romero 44,Manuel Vargas,,10.92,-85.46,Estacion Cacao; Sendero a casa de Fran.,1995.0,1,1,1,,WGS84,2020,Billen Gamboa R.
16045,PRESERVED_SPECIMEN,Psychotria monteverdensis,100516839,GBIF,Soto Solís 1745,Manuel Vargas,,10.928056,-85.46389,"P.N. Guanacaste. Cuenca del Tempisque. Cacao, Fila detrás de la estación.",2007.0,1,1,1,,WGS84,2020,Armando Soto|Adrián Guadamuz
16183,PRESERVED_SPECIMEN,Psychotria monteverdensis,100493009,GBIF,Kriebel Haehner 877,Manuel Vargas,,10.924659,-85.47133000000001,Sector Cacao.,2002.0,1,1,1,,WGS84,2020,Ricardo Kriebel
16561,PRESERVED_SPECIMEN,Psychotria monteverdensis,100309123,GBIF,Heiselmeyer 950215-2/1,Manuel Vargas,,10.795556,-85.339444,"Rincón de la Vieja National Park, half way on trail to summit",1995.0,1,1,1,,WGS84,2020,P. Heiselmeyer
18016,PRESERVED_SPECIMEN,Psychotria monteverdensis,4132889,GBIF,,Manuel Vargas,,10.966667,-85.475,"SW slope of Volcán Orosí, Cordillera de Guanacaste.",2007.0,1,1,1,,WGS84,2020,Michael H. Grayum; Alexander Rojas
18385,PRESERVED_SPECIMEN,Psychotria monteverdensis,4105571,GBIF,,Manuel Vargas,,10.934444000000001,-85.463889,Sendero a Casa Frank.,2007.0,1,1,1,,WGS84,2020,Armando Soto
18400,PRESERVED_SPECIMEN,Psychotria monteverdensis,4105284,GBIF,,Manuel Vargas,,10.928056,-85.463889,"Cacao, Fila detrás de la estación.",2007.0,1,1,1,,WGS84,2020,Armando Soto; Adrián Guadamuz
18401,PRESERVED_SPECIMEN,Psychotria monteverdensis,4105282,GBIF,,Manuel Vargas,,10.928056,-85.463889,"Cacao, Fila detrás de la estación.",2007.0,1,1,1,,WGS84,2020,Armando Soto; Adrián Guadamuz
